source_url,page_label,page_summary,reported_total,Date,Name,Rank,Nationality,Branch,Age,Country,Province,Where,Cause,State,City
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/14/2020,"Ouellette, Ronald J.",Staff Sergeant,United States,U.S. Air Force,23,Kuwait,NA,Ali Al Salem Air Base,Non-hostile - vehicle incident,Massachusetts,Merrimack/Hillsborough
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/12/2020,"Phan, Jason Khai",Senior Airman,United States,U.S. Air Force,26,Kuwait,NA,Ali Al Salem Air Base,Non-hostile - incident,California,Anaheim
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,7/21/2020,"Mount, Bryan Cooper",Sergeant,United States,U.S. Army,25,Syria,Unknown,Eastern Syria,Non-hostile - vehicle accident (rollover),Utah,St. George
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,6/23/2020,"Bravo-Regules, Nick",Specialist,United States,U.S. Army,20,Jordan,NA,Jordan,Non-hostile,Florida,Largo
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,5/4/2020,"Curry, Christopher Wesley",Sergeant,United States,U.S. Army,23,Iraq,Arbil,Erbil,Non-hostile,Indiana,Terre Haute
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/30/2020,"Hilty, John David Randolph",Sergeant 1st Class,United States,U.S. Army,44,Iraq,Arbil,Erbil,Non-hostile,Maryland,Bowie
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/11/2020,"Roberts, Marshal D.",Staff Sergeant,United States,U.S. Air National Guard,28,Iraq,Baghdad,Camp Taji,Hostile - hostile fire - Rocket fire,Oklahoma,Owasso
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/11/2020,"Covarrubias, Juan Miguel Mendez",Specialist,United States,U.S. Army,27,Iraq,Baghdad,Camp Taji,Hostile - hostile fire - Rocket fire,California,Hanford
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/11/2020,"Gillon, Brodie",Lance Corporal,United Kingdom,British Army,26,Iraq,Baghdad,Camp Taji,Hostile - hostile fire - Rocket fire,Scotland,Unknown
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/9/2020,"Pongo, Diego D.",Gunnery Sergeant,United States,U.S. Army,34,Iraq,NA,North Central Iraq,Hostile - hostile fire,California,Simi Valley
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/9/2020,"Navas, Moises A.",Captain,United States,U.S. Army,34,Iraq,NA,North Central Iraq,Hostile - hostile fire,Maryland,Germantown
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/24/2020,"Moore, Antonio I.",Specialist,United States,U.S. Army,22,Syria,NA,Deir ez Zor Province,Non-hostile - vehicle accident (rollover),North Carolina,Wilson
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/27/2019,"Irish, Nathaneil G.",Sergeant,United States,U.S. Army,23,Iraq,Baghdad,Taji,Non-hostile,Montana,Billings
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/17/2019,"Horne, Clayton James",Specialist,United States,U.S. Army,23,Saudi Arabia,NA,Riyadh,Non-hostile - incident,Louisiana,Atlanta
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/10/2019,"Koppenhafer, Scott A.",Gunnery Sergeant,United States,U.S. Marine,35,Iraq,Ninewa,Nineveh province,Hostile - hostile fire - small arms fire,Colorado,Mancos
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,7/18/2019,"Friese, William Edward",Sergeant,United States,U.S. Army,30,Kuwait,NA,Camp Buehring,Non-hostile - incident,West Virginia,Rockport
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/29/2019,"Thomason, Michael A.",Private 1st Class,United States,U.S. Army,28,Syria,Aleppo,Kobani,Non-hostile - incident,Michigan,Lincoln Park
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/23/2019,"Osorio, Michael T.",Specialist,United States,U.S. Army,20,Iraq,Baghdad,Taji,Non-hostile - incident,Idaho,Horseshoe Bend
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/20/2019,"Riley, Ryan Dennis Orin",Specialist,United States,U.S. Army,22,Iraq,Ninewa,Ninawa Province,Non-hostile - incident,Kentucky,Richmond
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/5/2019,"Bolinski, Holli R.",Sergeant,United States,U.S. Army,37,Kuwait,Unknown,Northern Kuwait,Non-hostile - vehicle accident,Illinois,Pinckneyville
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/5/2019,"Johnson, Jackson D.",Specialist,United States,U.S. Army,20,Kuwait,Unknown,Northern Kuwait,Non-hostile - vehicle accident,Missouri,Hillsborough
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/16/2019,"Wirtz, Scott A.",Civilian,United States,U.S. Dept. of Defense,42,Syria,Manbij,Manbij,Hostile - hostile fire - suicide bomber,Missouri,St. Louis
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/16/2019,"Kent, Shannon M.",Chief Cryptologic Technician,United States,U.S. Navy,35,Syria,Manbij,Manbij,Hostile - hostile fire - suicide bomber,New York,Not reported yet
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/16/2019,"Farmer, Jonathan R.",Chief Warrant Officer 2,United States,U.S. Army,37,Syria,Manbij,Manbij,Hostile - hostile fire - suicide bomber,Florida,Boynton Beach
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/20/2018,"Finan, Jason C.",Petty Officer,United States,U.S. Army,34,Iraq,NA,Northern Iraq,Hostile - hostile fire - IED attack,California,Anaheim
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/6/2018,"Hervas, Tad T.",Major,United States,U.S. Army,48,Iraq,Basra,Operating Base Basra,Non-Hostile - injury,Minnesota,Coon Rapids
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/20/2018,"Galvin, Taylor J.",Chief Warrant Officer 3,United States,U.S. Army,34,Iraq,Ninewa,Sinjar,Non-hostile - helicopter crash,Washington,Spokane
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,7/12/2018,"Grotjan, James T.",Staff Sergeant,United States,U.S. Air Force,26,Germany,Ghazni,Landstuhl Regional Medical Center,Non-hostile,Connecticut,Waterford
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,7/8/2018,"Mitchell, Sarah Joy",Ensign,United States,U.S. Navy,23,Jordan,NA,Aqaba,Non-hostile,Pennsylvania,Feasterville
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/30/2018,"Dunbar, Jonathan J.",Master Sergeant,United States,U.S. Army,36,Syria,Aleppo,Manbij,Hostile - hostile fire - IED attack,Texas,Austin
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/5/2018,"Williams, Austin Thomas",Petty Officer 2nd Class,United States,U.S. Navy,22,Bahrain,Ghazni,Manama,Hostile - hostile fire,Maine,Freeport
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/15/2018,"O'Keeffe, Andreas B.",Captain,United States,U.S. Air National Guard,37,Iraq,Anbar,Al Qaim,Non-hostile - helicopter crash,New York,Center Moriches
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/15/2018,"Zanetis, Christopher T.",Captain,United States,U.S. Air National Guard,37,Iraq,Anbar,Al Qaim,Non-hostile - helicopter crash,New York,Long Island City
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/15/2018,"Raguso, Christopher J.",Master Sergeant,United States,U.S. Air National Guard,39,Iraq,Anbar,Al Qaim,Non-hostile - helicopter crash,New York,Commack
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/15/2018,"Briggs, Dashan J.",Staff Sergeant,United States,U.S. Air National Guard,30,Iraq,Anbar,Al Qaim,Non-hostile - helicopter crash,New York,Port Jefferson Station
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/15/2018,"Weber, Mark K.",Captain,United States,U.S. Air Force,29,Iraq,Anbar,Al Qaim,Non-hostile - helicopter crash,Colorado,Colorado Springs
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/15/2018,"Enis, Carl P.",Staff Sergeant,United States,U.S. Air Force Reserve,31,Iraq,Anbar,Al Qaim,Non-hostile - helicopter crash,Florida,Tallahassee
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/15/2018,"Posch, William R.",Master Sergeant,United States,U.S. Air Force Reserve,36,Iraq,Anbar,Al Qaim,Non-hostile - helicopter crash,Florida,Indialantic
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/7/2018,"Wilson, Maitland Deweever",Sergeant 1st Class,United States,U.S. Army,38,Germany,Ghazni,Landstuhl Reg. Med. Ctr.,Non-hostile,New York,Brooklyn
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,2/19/2018,"Schoenecker, Christina Marie",Sergeant,United States,U.S. Army,26,Iraq,Baghdad,Baghdad,Non-hostile,Virginia,Arlington
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/31/2018,"Sprouting, Dean",Captain,United Kingdom,British Army,46,Iraq,Anbar,Al Asad Air Base,Non-hostile - accident,Unknown,"Jarrow, South Tyneside"
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/8/2018,"Sullivan, Javion Shavonte",Specialist,United States,U.S. Army,24,Iraq,Anbar,Al Anbar Province,Non-hostile,South Carolina,Fort Mill
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,12/25/2017,"Stilwell, Brian Lee",Master Sergeant,United States,U.S. Army National Guard,56,United States,Ghazni,"Bethesda Naval Hosp., MD",Non-hostile,Oklahoma,Coweta
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,12/20/2017,"Chaves, Avadon A.",Specialist,United States,U.S. Army,20,Iraq,Anbar,Al Asad,Non-hostile,California,Turlock
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,12/15/2017,"Bonilla Perez, Axel Omar",Sergeant,United States,U.S. Army Reserve,30,United States,Ghazni,"Bethesda Naval Hosp., MD",Non-hostile,Puerto Rico,Arecibo
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/27/2017,"McGurn, Todd L.",Corporal,United States,U.S. Army,20,Iraq,Baghdad,Baghdad,Non-hostile,California,Riverside
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/11/2017,"Smith, Lee M.",Chief Warrant Officer 2,United States,U.S. Army,35,Iraq,Baghdad,Camp Taji,Non-hostile,Texas,Arlington
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/2/2017,"Missildine, Alexander W.",Specialist,United States,U.S. Army,20,Iraq,Salah ad Din,Salah ad-Din Province,Hostile - hostile fire - IED attack,Texas,Tyler
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/23/2017,"Grenier, Stéphane",l’adjudant-chef,France,French Army,34,Iraq,Ghazni,Iraq-Syria border,Hostile - hostile fire,Unknown,Not reported yet
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/31/2017,"Rivera-Lopez, Emil",Staff Sergeant,United States,U.S. Army,31,Yemen,Ghazni,Coast of Yemen,Non-hostile - helicopter crash,Puerto Rico,San Juan
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/18/2017,"Hoadley, Daniel",Civilian,United States,Civilian,54,Saudi Arabia,Ghazni,Riyadh,Non-hostile,Colorado,Colorado Springs
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/13/2017,"Brooks, Roshain Euvince",Sergeant,United States,U.S. Army,30,Iraq,Ghazni,Northern Iraq,Non-hostile - artillery mishap,New York,Brooklyn
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/13/2017,"Stigler Jr., Allen Levi",Specialist,United States,U.S. Army,22,Iraq,Ghazni,Northern Iraq,Non-hostile - artillery mishap,Texas,Arlington
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/2/2017,"Board, David",Technical Sergeant,United States,U.S. Air Force,49,Kuwait,Ghazni,Kuwait,Non-hostile,West Virginia,Barboursville
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,5/26/2017,"Murphy, Etienne J.",Specialist,United States,U.S. Army,22,Syria,Ghazni,Al-Hasakah,Non-hostile - vehicle rollover,Georgia,Loganville
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/23/2017,"Mazon, Carlos",Seaman,United States,U.S. Navy,19,Bahrain,Ghazni,Manama,Non-hostile - suicide,Illinois,Chicago
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/22/2017,"Lee, Weston C.",1st Lieutenant,United States,U.S. Army,25,Iraq,Ninewa,Mosul (near),Hostile - hostile fire - bomb,Georgia,Bluffton
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/10/2017,"Gardner, Curtis John",Staff Sergeant,United States,U.S. Air Force,29,Turkey,Ghazni,Adana,Non-hostile,Florida,Hillsborough
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/29/2017,"Bieren, Austin",Staff Sergeant,United States,U.S. Air Force,25,Syria,Ghazni,Northern Syria,Non-hostile,Oregon,Umatilla
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/22/2017,"Morrow, Alexandria Mae",Staff Sergeant,United States,U.S. Air Force,25,Southwest Asia,Ghazni,Southwest Asia,Non-hostile,New York,Dansville
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/7/2017,"Gilfranco, Cristian Camilo",Staff Sergeant,United States,U.S. Army,30,United States,Ghazni,"Chapel Hill, NC",Non-hostile,Pennsylvania,Philadelphia
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,2/20/2017,"Odiorne, Brian. P.",Private 1st Class,United States,U.S. Army,21,Iraq,Anbar,Al Anbar Province,Non-hostile,Massachusetts,Ware
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/29/2017,"Owens, William Ryan",Chief Special Warfare Operator,United States,U.S. Navy,36,Yemen,Ghazni,Arabian Peninsula,Hostile - hostile fire,Illinois,Peoria
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/14/2017,"Rodriguez, John P.",Specialist,United States,U.S. Army,23,Kuwait,Ghazni,Kuwait,Non-hostile,California,Hemet
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/8/2017,"Booker, Isiah L.",Specialist,United States,U.S. Army,23,Jordan,Ghazni,Jordan,Hostile - hostile fire,Texas,Cibolo
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/3/2017,"Hetherington, Scott",Lance Corporal,United Kingdom,British Army,22,Iraq,Baghdad,Taji (Camp Taji),Non-hostile - gunshot wound,Unknown,"Middleton, Greater Manchester"
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/24/2016,"Dayton, Scott C.",Senior Chief Petty Officer,United States,U.S. Navy,42,Syria,Ghazni,Ayn Issa (near),Hostile - hostile fire - IED attack,Virginia,Woodbridge
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/10/2016,"Murray Jr., Ronald L.",Specialist,United States,U.S. Army,23,Kuwait,Ghazni,Kuwait,Hostile - hostile fire,Maryland,Bowie
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/4/2016,"Lewellen, Matthew C.",Staff Sergeant,United States,U.S. Army,27,Jordan,Ghazni,Jafr,Hostile - hostile fire,Kansas,Lawrence
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/4/2016,"McEnroe, Kevin J.",Staff Sergeant,United States,U.S. Army,30,Jordan,Ghazni,Jafr,Hostile - hostile fire,Arizona,Tucson
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/4/2016,"Moriarty, James F.",Staff Sergeant,United States,U.S. Army,27,Jordan,Ghazni,Jafr,Hostile - hostile fire,Texas,Kerrville
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/20/2016,"Faulkner, Devon Maurice",Airman,United States,U.S. Navy,24,International waters,Ghazni,,Non-hostile - injury,North Carolina,Camden
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/16/2016,"Tamayo, Travis R.",Warrant Officer,United States,U.S. Army,32,United Arab Emirates,Ghazni,Abu Dhabi,Non-hostile,Texas,Brownsville
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/11/2016,"Cooper, Jeffrey D.",1st Lieutenant,United States,U.S. Army,25,Kuwait,Ghazni,Kuwait,Non-hostile,Unknown,Mill Creek
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,8/4/2016,"Jackson, Flando E.",Lieutenant Colonel,United States,U.S. Air Force,45,Southwest Asia,Ghazni,,Non-hostile,Michigan,Lansing
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,7/18/2016,"Tobar, Anais A.",1st Lieutenant,United States,U.S. Air Force,25,Southwest Asia,Ghazni,Southwest Asia,Non-hostile,Florida,Miami
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,5/26/2016,"McQuagge, Connor Alan",Gunner’s Mate,United States,U.S. Navy,19,International waters,Ghazni,Red Sea,Non-hostile,Utah,Unknown
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,5/6/2016,"Bauders, David A.",1st Lieutenant,United States,U.S. Army,25,Iraq,Anbar,Al Asad Air Base,Non-hostile,Washington,Seattle
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,5/3/2016,"Keating IV, Charles H.",Special Warfare Operator 1st Class,United States,U.S. Navy,31,Iraq,Ninewa,Tall Usquf,Hostile - hostile fire,California,San Diego
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/28/2016,"Baptiste, Michael M.",Civilian,United States,U.S. Navy Civilian,60,Bahrain,Ghazni,Bahrain,Non-hostile,New York,Brooklyn
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/26/2016,"Prince, Marcus D.",Civilian,United States,U.S. Navy Civilian,22,Bahrain,Ghazni,Juffir,Non-hostile,Virginia,Norfolk
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/15/2016,"McDavitt, Nathaniel H.",Airman 1st Class,United States,U.S. Air Force,22,Unknown,Ghazni,Southwest Asia,Non-hostile,Maryland,Glen Burnie
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/31/2016,"Helms, Ian Keltan",Captain,United States,U.S. Air Force,30,United States,Ghazni,"Bethesda Naval Hosp., MD",Non-Hostile - Illness,Hawaii,Mililani
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/19/2016,"Cardin, Louis F.",Staff Sergeant,United States,U.S. Marine,27,Iraq,Ninewa,Mahmour,Hostile - hostile fire - Rocket fire,California,Temecula
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/28/2016,"Stifter, Joseph F.",Sergeant,United States,U.S. Army,30,Iraq,Anbar,Al Asad Air Base,Non-hostile - vehicle rollover,California,Glendale
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,1/16/2016,"Gerrie, John D.",Major,United States,U.S. Air Force,42,Qatar,Ghazni,Al Udeid Air Base,Non-hostile,Kansas,Nickerson
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/19/2015,"Castaneda, Christopher J.",Private,United States,U.S. Army,19,Iraq,Anbar,Al Asad Air Base,Non-hostile,South Carolina,Fripp Island
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/22/2015,"Wheeler, Joshua L.",Master Sergeant,United States,U.S. Army,39,Iraq,Kirkuk,Hawija,Hostile - hostile fire - small arms fire,Oklahoma,Roland
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/27/2015,"Manes, Philip Frazier",Seaman,United States,U.S. Navy,21,Bahrain,Ghazni,Manama,Non-hostile,Virginia,Fairfax
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/23/2015,"Spoettel, Stephan",Colonel,Germany,German Army,0,Iraq,Baghdad,Baghdad,Non-hostile,Unknown,Not reported
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,6/29/2015,"May, Jason P.",Senior Chief Petty Office,United States,U.S. Navy,38,At Sea,NA,at sea,Non-hostile,Michigan,Chesterfield
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,6/12/2015,"Daniel, Monterrious T.",Private 1st Class,United States,U.S. Army,19,Kuwait,Ghazni,"Camp Buehring, Kuwait",Non-hostile,Georgia,Griffin
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,5/21/2015,"Burris, Ryan Daniel",Petty Officer 3rd Class,United States,U.S. Navy,23,United Arab Emirates,Ghazni,Abu Dhabi,Non-hostile,Illinois,Du Page
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,5/16/2015,"Doyle, Devon J.",Petty Officer 3rd Class,United States,U.S. Navy,21,Bahrain,Ghazni,Manama,Non-hostile,Colorado,Alamosa
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/13/2015,"Salazar, Anthony E.",Technical Sergeant,United States,U.S. Air Force,40,southwest Asia,Ghazni,southwest Asia,Hostile - hostile fire,California,Hermosa Beach
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,3/6/2015,"Doiron, Andrew Joseph",Sergeant,Canada,Canadian Army,31,Iraq,Ninewa,Bashiqa,Hostile - hostile fire,Unknown,Moncton
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,12/1/2014,"DuBois, William H.",Captain,United States,U.S. Air Force,30,Unknown,Middle East,near a coalition air base in Middle East,Non-hostile - airplane crash,Colorado,New Castle
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/23/2014,"Neal, Sean P.",Lance Corporal,United States,U.S. Marine,19,Iraq,Baghdad,Baghdad,Non-hostile,California,Riverside
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/1/2014,"Spears, Jordan L.",Corporal,United States,U.S. Marine,21,International airways,Ghazni,North Arabian Gulf,Non-hostile - airplane crash,Indiana,Memphis
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/1/2014,"Walker, Jonathan D.",Major,United States,U.S. Army,44,Qatar,Ghazni,Doha,Non-hostile,Kansas,Merriam
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,4/29/2012,"Reis, Donald Charles",Sergeant 1st Class,United States,U.S. Army National Guard,21,United States,NA,Boston,Hostile - hostile,Massachusetts,Fall River
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,2/11/2012,"Cortez, Cesar",Private 1st Class,United States,U.S. Army,24,Bahrain,Bahrain,Bahrain,Non-hostile,California,Oceanside
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,12/18/2011,"Johnson, Stacy O.",Petty Officer,United States,U.S. Navy,35,Bahrain,NA,Bahrain,Non-hostile,Mississippi,Rolling Fork
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/14/2011,"Hickman, David Emanuel",Specialist,United States,U.S. Army,23,Iraq,Baghdad,Baghdad,Hostile - hostile fire - IED attack,North Carolina,Greensboro
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,11/3/2011,"Vincent, Dustin D.",1st Lieutenant,United States,U.S. Army,25,Iraq,Kirkuk,Kirkuk,Hostile - hostile fire - small arms fire,Texas,Mesquite
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/25/2011,"Robinson, David G.",Sergeant,United States,U.S. Army,28,Saudi Arabia,NA,Riyadh,Non-hostile,Illinois,Winthrop Harbor
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/23/2011,"Charles, Shawn P. T.",Captain,United States,U.S. Army,40,United States,NA,"San Antonio, Texas",Non-hostile,North Carolina,Hickory
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/21/2011,"Shapiro, Steven F.",Private 1st Class,United States,U.S. Army,29,Iraq,Maysan,Tallil,Non-hostile,California,Hidden Valley Lake
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,10/17/2011,"Leep Jr., James R.",Staff Sergeant,United States,U.S. Army National Guard,44,Iraq,Babil,Babil,Non-hostile,Virginia,Richmond
https://icasualties.org/App/Fatalities,Iraq Fatalities,Iraq Fatalities Total: 4902,4902,9/29/2011,"Mills, Adrian G.",Specialist,United States,U.S. Army,23,Iraq,Kirkuk,Kirkuk,Hostile - hostile fire - indirect fire,Georgia,Newnan
