source_url,page_label,page_summary,reported_total,Date,Name,Rank,Nationality,Branch,Age,Country,Province,Where,Cause,State,City
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/12/2010,"Whetten, Glen J.",Sergeant 1st Class,United States,U.S. Army,31,Afghanistan,Kandahar,Kandahar,Hostile - hostile fire - IED attack,Arizona,Mesa
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/11/2010,"Gamble, Garrett W.",Lance Corporal,United States,U.S. Marine,20,Afghanistan,Helmand,Helmand,Hostile - hostile fire - IED attack,Texas,Sugarland
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/9/2010,"Richardson, Jonathan J.",Sergeant,United States,U.S. Army,24,Afghanistan,Khost,Khowst,"Hostile - hostile fire - small arms fire, rpg",Arkansas,Bald Knob
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/9/2010,"Kropat, Jason M.",Private 1st Class,United States,U.S. Army,25,Afghanistan,Khost,Khowst,"Hostile - hostile fire - small arms fire, rpg",New York,White Lake
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/7/2010,"Cook, Nicholas S.",Private,United States,U.S. Army,19,Afghanistan,Kunar,Kunar,Hostile - hostile fire - small arms fire,Montana,Hungry Horse
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/7/2010,"Keogh, Tom",Lance Corporal,United Kingdom,British Army,24,Afghanistan,Helmand,Sangin,Hostile - hostile fire - small arms fire,Unknown,London
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/7/2010,"Thompson, Stephen",Corporal,United Kingdom,British Army,21,Afghanistan,Helmand,Sangin,Hostile - hostile fire - IED attack,Unknown,"Bovey Tracey, in Devon"
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/6/2010,"Maughan, Liam",Rifleman,United Kingdom,British Army,18,Afghanistan,Helmand,Sangin,Hostile - hostile fire - small arms fire,Unknown,Doncaster
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/5/2010,"Allott, Jonothon Michael",Rifleman,United Kingdom,British Army,19,Afghanistan,Helmand,Sangin,Hostile - hostile fire - IED attack,Unknown,North Shields
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/5/2010,"Dikcis, Alan N.",Specialist,United States,U.S. Army,21,Afghanistan,Kandahar,Kandahar,Hostile - hostile fire - IED attack,New York,Niagara Falls
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/4/2010,"Olsen, Nigel K.",Lance Corporal,United States,U.S. Marine,21,Afghanistan,Helmand,Helmand,Hostile - hostile fire,Nevada,Orem
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/4/2010,"Paci, Anthony A.",Specialist,United States,U.S. Army,30,Afghanistan,Helmand,Gereshk district,Non-hostile - vehicle accident (rollover),Maryland,Rockville
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/2/2010,"Green, Richard",Corporal,United Kingdom,British Army,23,Afghanistan,Helmand,Sangin,Hostile - hostile fire - small arms fire,Unknown,Reading
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/1/2010,"Huston, Matthew D.",Specialist,United States,U.S. Army,24,Afghanistan,Badghis,Bala Murghab,"Hostile - hostile fire - small arms fire, rpg",Georgia,Athens
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/1/2010,"Gelig, Ian T.D.",Specialist,United States,U.S. Army,25,Afghanistan,Kandahar,Kandahar,Hostile - hostile fire - small arms fire,California,Stevenson Ranch
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/1/2010,"Aragon, Carlos A.",Lance Corporal,United States,U.S. Marine Reserve,19,Afghanistan,Helmand,Helmand,Hostile - hostile fire - IED attack,Utah,Orem
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/1/2010,"Crumpler, Josiah D.",Specialist,United States,U.S. Army,27,Afghanistan,Badghis,Bala Murghab,"Hostile - hostile fire - small arms fire, rpg",North Carolina,Hillsborough
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/1/2010,"Apolis, Carlo",Rifleman,United Kingdom,British Army,0,Afghanistan,Helmand,Sangin,Hostile - hostile fire - small arms fire,Unknown,Not yet reported
https://icasualties.org/App/AfghanFatalities,Afghanistan Fatalities,Afghanistan Fatalities Total: 3590,3590,3/1/2010,"Owens, Vincent L.C.",Sergent,United States,U.S. Army,21,Afghanistan,Paktika,Yosuf Khel,Hostile - hostile fire,Arkansas,Fort Smith
