artist_id,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_year,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag,birth_admin_labels,wikipedia_categories,wp_birth_place_raw,wp_birth_year,wp_birth_date,birth_date,birth_place_raw,birth_country_raw
artist_001439,Abra Moore,,,,Q4668698,b82ce4a1-04a8-4299-97d8-5866c9b619b2,0000000055172142,34654944,https://en.wikipedia.org/wiki/Abra_Moore,1969.0,San Diego,San Diego County,California,CA,United States,,,,United States,actor|singer-songwriter|banjoist|composer|pianist|film actor|guitarist,rock music,,0.4499999999999999,banjo|guitar|piano,,Arista Records|MNRK Music Group,,http://www.abramoore.com/,1960.0,West,0.0,56.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4668698|https://en.wikipedia.org/wiki/Abra_Moore|https://musicbrainz.org/artist/b82ce4a1-04a8-4299-97d8-5866c9b619b2,3.0,high,high,low,0.0,low country confidence,abra moore,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001440,Karen Dalton,,,,Q467670,09e1f320-5f26-415a-ad19-003f6e9969e8,0000000028185829,11487756,https://en.wikipedia.org/wiki/Karen_Dalton,1937.0,Bonham,Fannin County,Texas,TX,United States,1993-03-19,1993.0,Hurley,United States,singer-songwriter|composer|singer|banjoist|guitarist,folk music,,0.4499999999999999,banjo|guitar|voice,,,,,1930.0,South,1.0,55.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q467670|https://en.wikipedia.org/wiki/Karen_Dalton|https://musicbrainz.org/artist/09e1f320-5f26-415a-ad19-003f6e9969e8,3.0,high,high,low,0.0,low country confidence,karen dalton,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001441,Al Anderson,Alan Gordon Anderson,,Big Al Anderson,Q4703484,c7f31e82-eaab-4c54-84b6-a2f57f311f3a,0000000020450851,14968935,https://en.wikipedia.org/wiki/Al_Anderson_(NRBQ),1947.0,Windsor,,Connecticut,CT,United States,,,,United States,singer|songwriter|lyricist|guitarist,rock music,,0.4499999999999999,guitar,NRBQ,Imprint Records,,,1940.0,Northeast,0.0,79.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q4703484|https://en.wikipedia.org/wiki/Al_Anderson_(NRBQ)|https://musicbrainz.org/artist/c7f31e82-eaab-4c54-84b6-a2f57f311f3a,3.0,high,high,low,0.0,low country confidence,al anderson,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001442,Cait Brennan,,,Wendilyn Marielle Caitlin Brennan,Q5017856,487393cb-e4f1-44ad-b074-37ae0bf5d912,0000000407809670,2656149416751489730009,https://en.wikipedia.org/wiki/Cait_Brennan,1969.0,Phoenix,,Arizona,AZ,United States,,,,United States,screenwriter|singer-songwriter|film director,indie pop,,0.4499999999999999,,,Omnivore Recordings|Sire,,http://planetcait.com/,1960.0,West,0.0,57.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Tennessee,https://www.wikidata.org/wiki/Q5017856|https://en.wikipedia.org/wiki/Cait_Brennan|https://musicbrainz.org/artist/487393cb-e4f1-44ad-b074-37ae0bf5d912,3.0,high,high,low,0.0,low country confidence,cait brennan,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001443,Tim Armstrong,Timothy Ross Armstrong,,Timothy Ross Armstrong|Lint|Tim Timebomb|Timothy Lockwood Armstrong,Q503710,beaecc2d-20c7-4221-8fd2-682c82f0faab,0000000365954270,231170863,https://en.wikipedia.org/wiki/Tim_Armstrong,1965.0,Berkeley,,California,CA,United States,,,,United States,record producer|songwriter|guitarist|television actor|film actor|composer|film director|singer,punk rock|ska,,0.4499999999999999,guitar|voice,Operation Ivy|Transplants|Rancid,Lookout! Records|Epitaph Records|Hellcat Records,,http://www.ratsinthehallway.com/,1960.0,West,0.0,60.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q503710|https://en.wikipedia.org/wiki/Tim_Armstrong|https://musicbrainz.org/artist/beaecc2d-20c7-4221-8fd2-682c82f0faab,3.0,high,high,low,0.0,low country confidence,tim armstrong,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001444,Christine Albert,,,,Q5110902,2a90498f-f139-4b8b-b533-6d104130a591,,,https://en.wikipedia.org/wiki/Christine_Albert,1955.0,Rome,,New York,NY,United States,,,,United States,composer|singer|singer-songwriter,folk music,,0.4499999999999999,voice,,,,http://christinealbert.com,1950.0,Northeast,0.0,71.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5110902|https://en.wikipedia.org/wiki/Christine_Albert|https://musicbrainz.org/artist/2a90498f-f139-4b8b-b533-6d104130a591,3.0,high,high,low,0.0,low country confidence,christine albert,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001445,Courtney Marie Andrews,,,,Q5178647,42f0a4aa-644b-4bb6-aca0-07207562e8cb,0000000461378277,36147905018779090612,https://en.wikipedia.org/wiki/Courtney_Marie_Andrews,1990.0,Phoenix,,Arizona,AZ,United States,,,,United States,singer|singer-songwriter,indie pop|folk music,,0.4499999999999999,voice,,,,http://courtneymarieandrews.com/,1990.0,West,0.0,35.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5178647|https://en.wikipedia.org/wiki/Courtney_Marie_Andrews|https://musicbrainz.org/artist/42f0a4aa-644b-4bb6-aca0-07207562e8cb,3.0,high,high,low,0.0,low country confidence,courtney marie andrews,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001446,Kassie DePaiva,,,,Q530992,2cb100b0-4bc1-4426-b325-6588adad3d72,0000000407701993,300719058,https://en.wikipedia.org/wiki/Kassie_DePaiva,1961.0,Morganfield,,Kentucky,KY,United States,,,,United States,singer|actor|songwriter|television actor|film actor,folk music,,0.4499999999999999,voice,,,,http://www.kassiedepaiva.com,1960.0,Appalachia,0.0,65.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q530992|https://en.wikipedia.org/wiki/Kassie_DePaiva|https://musicbrainz.org/artist/2cb100b0-4bc1-4426-b325-6588adad3d72,3.0,high,high,low,0.0,low country confidence,kassie depaiva,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001447,Shelby Lynne,Shelby Lynn Moorer,,,Q538901,f4992dae-69f2-4c0d-95fa-0b65f47906f2,0000000055176717,42041799,https://en.wikipedia.org/wiki/Shelby_Lynne,1968.0,Quantico,,Virginia,VA,United States,,,,United States,composer|singer|singer-songwriter|recording artist,folk music|pop music,,0.4499999999999999,guitar|voice,,Epic Records,Grammy Award for Best New Artist,https://www.shelbylynne.com/,1960.0,South,0.0,57.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q538901|https://en.wikipedia.org/wiki/Shelby_Lynne|https://musicbrainz.org/artist/f4992dae-69f2-4c0d-95fa-0b65f47906f2,3.0,high,high,low,0.0,low country confidence,shelby lynne,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
artist_001448,Savannah Conley,,,Savannah Grace Conley,Q58009269,79052f8d-f4d2-4afe-b642-d1a9051354dd,,,https://en.wikipedia.org/wiki/Savannah_Conley,1996.0,Nashville,,Tennessee,TN,United States,,,,United States,singer|singer-songwriter,folk music,,0.4499999999999999,voice,,,,,1990.0,Appalachia,0.0,30.0,1.0,1.0,0.0,1.0,0.0,1.0,expanded_only,US-born country-relevant artist retained in expanded sample,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q58009269|https://en.wikipedia.org/wiki/Savannah_Conley|https://musicbrainz.org/artist/79052f8d-f4d2-4afe-b642-d1a9051354dd,3.0,high,high,low,0.0,low country confidence,savannah conley,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,,,,
