artist_id,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_date,birth_year,birth_place_raw,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag
artist_002094,Country Jim Bledsoe,,,,Q124222132,,,,https://en.wikipedia.org/wiki/Country_Jim_Bledsoe,1930-01-01,1930.0,,,,,,,1988-01-01,1988.0,,,singer-songwriter,,,0.1,,,,,,1930.0,Unknown,1.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,Wikidata genre query,https://www.wikidata.org/wiki/Q124222132|https://en.wikipedia.org/wiki/Country_Jim_Bledsoe,2.0,high,low,low,1.0,low country confidence,country jim bledsoe,0,0,0,1,1,,other_adjacent,Wikidata genre query,0
artist_002095,Johanna Wacker,,,,Q115100537,,,,,2000-11-19,2000.0,Boston,Boston,,Massachusetts,MA,United States,,,,United States,music education|singer-songwriter|musician,,,0.1,banjo|mandolin|fiddle|voice,,,,https://johannawacker.com,2000.0,Northeast,0.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,seed_country_artists.json|MusicBrainz tag:americana|MusicBrainz tag:bluegrass,https://www.wikidata.org/wiki/Q115100537,1.0,high,high,low,1.0,low country confidence,johanna wacker,0,0,0,1,1,,bluegrass,seed_country_artists.json|MusicBrainz tag:americana|MusicBrainz tag:bluegrass,0
artist_002096,Janet Beveridge Bean,,,Eleventh Day Dream|Freakwater|Janet Beam,Q107142509,,,,,1964-02-10,1964.0,Louisville,Louisville,,Kentucky,KY,United States,,,,United States,singer|songwriter,,,0.1,,,,,,1960.0,Appalachia,0.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,Wikidata genre query,https://www.wikidata.org/wiki/Q107142509,1.0,high,high,low,1.0,low country confidence,janet beveridge bean,0,0,0,1,1,,other_adjacent,Wikidata genre query,0
artist_002097,Andy Anderson,,,,Q525246,,0000000057320508,79573701,,1935-01-01,1935.0,Clarksdale,Clarksdale,,Mississippi,MS,United States,,,,United States,musician,,,0.1,,,,,,1930.0,South,0.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,Wikidata genre query,https://www.wikidata.org/wiki/Q525246,1.0,high,high,low,1.0,low country confidence,andy anderson,0,0,0,1,1,,other_adjacent,Wikidata genre query,0
artist_002098,Frank DeVito,,,Frank A. DeVito,Q124347099,,,,,1930-08-14,1930.0,,,,,,,2024-01-22,2024.0,Los Angeles,,jazz musician,,,0.1,,,,,,1930.0,Unknown,1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:western swing,https://www.wikidata.org/wiki/Q124347099,1.0,high,low,low,1.0,low country confidence,frank devito,0,0,0,1,1,,western swing,seed_country_artists.json|MusicBrainz tag:western swing,0
artist_002099,Josh Turknett,,,,Q115695601,,0000000418891307,305276249,,,,,,,,,,,,,United States,writer|musician|neurologist,,,0.1,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:bluegrass,https://www.wikidata.org/wiki/Q115695601,1.0,low,low,low,1.0,low country confidence,josh turknett,0,0,0,1,1,,bluegrass,seed_country_artists.json|MusicBrainz tag:bluegrass,0
artist_002100,Frank Ballard,,,Frank Willard Ballard,Q103888088,,0000000027788863,75417666,https://en.wikipedia.org/wiki/Frank_Ballard,1929-12-07,1929.0,"Alton, Illinois , United States",Alton,,Illinois,IL,United States,2010-06-04,2010.0,,,puppeteer|designer,,,0.0,,,,,,1920.0,Midwest,1.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,seed_country_artists.json|MusicBrainz tag:rockabilly,https://www.wikidata.org/wiki/Q103888088|https://en.wikipedia.org/wiki/Frank_Ballard,2.0,high,high,low,1.0,low country confidence,frank ballard,0,0,0,1,1,,rockabilly,seed_country_artists.json|MusicBrainz tag:rockabilly,0
artist_002101,Jimmy Ford,,,James Ford,Q104214739,,,,https://en.wikipedia.org/wiki/Jimmy_Ford,1912-10-16,1912.0,Memphis,Memphis,,Tennessee,TN,United States,1982-01-01,1982.0,,United States,baseball player,,,0.0,,,,,,1910.0,Appalachia,1.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,seed_country_artists.json|MusicBrainz tag:rockabilly,https://www.wikidata.org/wiki/Q104214739|https://en.wikipedia.org/wiki/Jimmy_Ford,2.0,high,high,low,1.0,low country confidence,jimmy ford,0,0,0,1,1,,rockabilly,seed_country_artists.json|MusicBrainz tag:rockabilly,0
artist_002102,Arthur Rice,,,,Q105756414,,,,https://en.wikipedia.org/wiki/Arthur_Rice,1962-12-27,1962.0,Asheville,Asheville,,North Carolina,NC,United States,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q105756414|https://en.wikipedia.org/wiki/Arthur_Rice,2.0,low,low,low,1.0,low country confidence,arthur rice,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002103,Lorin Whitney,,,,Q105970088,,,,https://en.wikipedia.org/wiki/Lorin_Whitney,1914-09-11,1914.0,"Madera, California , United States",Madera,,California,CA,United States,2007-08-29,2007.0,,,record producer|organist,,,0.0,,,,,,1910.0,West,1.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q105970088|https://en.wikipedia.org/wiki/Lorin_Whitney,2.0,high,high,low,1.0,low country confidence,lorin whitney,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002104,Jim Harwood,,,,Q107413731,,,14166652791322450860,https://en.wikipedia.org/wiki/Jim_Harwood,1938-04-01,1938.0,"Baton Rouge, Louisiana",Baton Rouge,,Louisiana,LA,United States,1993-01-01,1993.0,,,journalist|film critic,,,0.0,,,,,,1930.0,South,1.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,seed_country_artists.json|MusicBrainz tag:western swing,https://www.wikidata.org/wiki/Q107413731|https://en.wikipedia.org/wiki/Jim_Harwood,2.0,high,high,low,1.0,low country confidence,jim harwood,0,0,0,1,1,,western swing,seed_country_artists.json|MusicBrainz tag:western swing,0
artist_002105,Ron Hargrave,,,,Q16091204,,,3514154260736524480005,https://en.wikipedia.org/wiki/Ron_Hargrave,1929-11-08,1929.0,"Brooklyn , New York, United States",Brooklyn,,New York,NY,United States,2023-05-16,2023.0,Camarillo,United States,actor,,,0.0,,,,,,1920.0,Northeast,1.0,93.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,seed_country_artists.json|MusicBrainz tag:rockabilly,https://www.wikidata.org/wiki/Q16091204|https://en.wikipedia.org/wiki/Ron_Hargrave,2.0,high,high,low,1.0,low country confidence,ron hargrave,0,0,0,1,1,,rockabilly,seed_country_artists.json|MusicBrainz tag:rockabilly,0
artist_002106,Matt Caldwell,,,,Q16201502,,,,https://en.wikipedia.org/wiki/Matt_Caldwell,1981-08-12,1981.0,"Gainesville, Florida , United States",Gainesville,,Florida,FL,United States,,,,United States,politician,,,0.0,,,,,http://votecaldwell.org/,1980.0,South,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,seed_country_artists.json|MusicBrainz tag:outlaw country,https://www.wikidata.org/wiki/Q16201502|https://en.wikipedia.org/wiki/Matt_Caldwell,2.0,high,high,low,1.0,low country confidence,matt caldwell,0,0,0,1,1,,outlaw country,seed_country_artists.json|MusicBrainz tag:outlaw country,0
artist_002107,Howard Hill,,,,Q1631833,,0000000030968275,34718883,https://en.wikipedia.org/wiki/Howard_Hill,1899-11-13,1899.0,"Wilsonville, Alabama , United States",Wilsonville,,Alabama,AL,United States,1975-02-04,1975.0,Birmingham,United States,actor|American football player|archer|film director,,,0.0,,,,,,1890.0,South,1.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,seed_country_artists.json|MusicBrainz tag:western swing,https://www.wikidata.org/wiki/Q1631833|https://en.wikipedia.org/wiki/Howard_Hill,2.0,high,high,low,1.0,low country confidence,howard hill,0,0,0,1,1,,western swing,seed_country_artists.json|MusicBrainz tag:western swing,0
artist_002108,Joe Rock,Joseph Simberg,Joe Rock,,Q1691570,,0000000117636230,53322840,https://en.wikipedia.org/wiki/Joe_Rock,1893-12-25,1893.0,"New York City , United States",New York City,,New York,NY,United States,1984-12-05,1984.0,Sherman Oaks,United States,actor|film director|screenwriter|film producer|film actor|film editor|producer,,,0.0,,,,"Academy Award for Best Short Subject, Novelty",,1890.0,Northeast,1.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,MusicBrainz tag:roots rock,https://www.wikidata.org/wiki/Q1691570|https://en.wikipedia.org/wiki/Joe_Rock,2.0,high,high,low,1.0,low country confidence,joe rock,0,0,0,1,1,,roots rock,MusicBrainz tag:roots rock,0
artist_002109,David Reed,,,,Q175118,,,,https://en.wikipedia.org/wiki/David_Reed,1946-01-01,1946.0,San Diego,San Diego,,California,CA,United States,,,,,,abstract art,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:bluegrass,https://www.wikidata.org/wiki/Q175118|https://en.wikipedia.org/wiki/David_Reed,2.0,low,low,low,1.0,low country confidence,david reed,0,0,0,1,1,,bluegrass,seed_country_artists.json|MusicBrainz tag:bluegrass,0
artist_002110,David Nelson,,,,Q183204,,,,https://en.wikipedia.org/wiki/David_Nelson,1936-10-24,1936.0,"New York City , United States",New York City,,New York,NY,United States,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:bluegrass,https://www.wikidata.org/wiki/Q183204|https://en.wikipedia.org/wiki/David_Nelson,2.0,low,low,low,1.0,low country confidence,david nelson,0,0,0,1,1,,bluegrass,seed_country_artists.json|MusicBrainz tag:bluegrass,0
artist_002111,Marvin Davis,,,,Q1906053,,,2206163997946102140009,https://en.wikipedia.org/wiki/Marvin_Davis,1925-08-31,1925.0,"Newark, New Jersey , United States",Newark,,New Jersey,NJ,United States,2004-09-25,2004.0,Beverly Hills,United States,socialite|businessperson,,,0.0,,,,,,1920.0,Northeast,1.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,,,insufficient_country_evidence,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q1906053|https://en.wikipedia.org/wiki/Marvin_Davis,2.0,high,high,low,1.0,low country confidence,marvin davis,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002112,Claudia Schmidt,,,,Q1097769,,,,https://en.wikipedia.org/wiki/Claudia_Schmidt,1963-04-26,1963.0,Salzburg,Salzburg,,,,Austria,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:folk,https://www.wikidata.org/wiki/Q1097769|https://en.wikipedia.org/wiki/Claudia_Schmidt,2.0,low,low,low,1.0,low country confidence,claudia schmidt,0,0,0,1,1,,folk,seed_country_artists.json|MusicBrainz tag:folk,0
artist_002113,David James,,,,Q1132930,,,,https://en.wikipedia.org/wiki/David_James,1970-08-01,1970.0,Welwyn Garden City,Welwyn Garden City,,,,United Kingdom,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:western swing,https://www.wikidata.org/wiki/Q1132930|https://en.wikipedia.org/wiki/David_James,2.0,low,low,low,1.0,low country confidence,david james,0,0,0,1,1,,western swing,seed_country_artists.json|MusicBrainz tag:western swing,0
artist_002114,Daniel Johnson,,,,Q1214825,,,,https://en.wikipedia.org/wiki/Daniel_Johnson,1992-10-08,1992.0,Kingston,Kingston,,,,Jamaica,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q1214825|https://en.wikipedia.org/wiki/Daniel_Johnson,2.0,low,low,low,1.0,low country confidence,daniel johnson,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002115,Herbert Morris,,,Herbert Roger Morris|Roger Morris,Q138587,,,,https://en.wikipedia.org/wiki/Herbert_Morris,1915-07-16,1915.0,Seattle,Seattle,,,,United States,2009-07-22,2009.0,Maple Valley,United States,rower,,,0.0,,,,,,1910.0,Unknown,1.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,,,missing_key_birth_metadata,Wikidata,,seed_country_artists.json|MusicBrainz tag:outlaw country,https://www.wikidata.org/wiki/Q138587|https://en.wikipedia.org/wiki/Herbert_Morris,2.0,high,low,low,1.0,birth_state unresolved from structured place hierarchy|low country confidence,herbert morris,0,0,0,1,1,,outlaw country,seed_country_artists.json|MusicBrainz tag:outlaw country,0
artist_002116,Charlie Moore,,,,Q16230580,,,,https://en.wikipedia.org/wiki/Charlie_Moore,1898-06-03,1898.0,Cheslyn Hay,Cheslyn Hay,,,,United Kingdom,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:bluegrass,https://www.wikidata.org/wiki/Q16230580|https://en.wikipedia.org/wiki/Charlie_Moore,2.0,low,low,low,1.0,low country confidence,charlie moore,0,0,0,1,1,,bluegrass,seed_country_artists.json|MusicBrainz tag:bluegrass,0
artist_002117,Larry Robinson,,,Larry Clark Robinson,Q1806113,,000000007426435X,104067611,https://en.wikipedia.org/wiki/Larry_Robinson,1951-06-02,1951.0,"Winchester, Ontario , Canada",Winchester,,,,Canada,,,,Canada,ice hockey player|polo player|ice hockey coach,,,0.0,,,,Stanley Cup|Conn Smythe Trophy|James Norris Memorial Trophy|Quebec Sports Hall of Fame|Ontario Sports Hall of Fame|Canada's Sports Hall of Fame|Hockey Hall of Fame,,1950.0,Unknown,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,,,non_us_birth,Wikidata,,seed_country_artists.json|MusicBrainz tag:western swing,https://www.wikidata.org/wiki/Q1806113|https://en.wikipedia.org/wiki/Larry_Robinson,2.0,high,low,low,1.0,low country confidence,larry robinson,0,0,0,1,1,,western swing,seed_country_artists.json|MusicBrainz tag:western swing,0
artist_002118,Thomas Wayne,,,,Q1060159,,,,https://en.wikipedia.org/wiki/Thomas_Wayne,,,Gotham City,Gotham City,,New Jersey,NJ,United States,,,,United States,surgeon|business executive|philanthropist|superhero,,,0.0,,Wayne Enterprises,,,,,Northeast,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,missing_key_birth_metadata,Wikidata,,seed_country_artists.json|MusicBrainz tag:rockabilly,https://www.wikidata.org/wiki/Q1060159|https://en.wikipedia.org/wiki/Thomas_Wayne,2.0,low,high,low,1.0,low country confidence,thomas wayne,0,0,0,1,1,,rockabilly,seed_country_artists.json|MusicBrainz tag:rockabilly,0
artist_002119,Katie McVean,Katie Ann McVean,Katie McVean,Katie Ann Laurie|Katie Ann McVean|Katie Laurie,Q1475453,,,,https://en.wikipedia.org/wiki/Katie_Laurie,1986-05-29,1986.0,"29 May 1986 Oxford , Oxfordshire , Great Britain",29 May 1986 Oxford,,,,United Kingdom,,,,New Zealand|Australia,show jumper,,,0.0,,,,,,1980.0,Unknown,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,,,non_us_birth,Wikidata,,artist_universe_adjacent_targeted,https://www.wikidata.org/wiki/Q1475453|https://en.wikipedia.org/wiki/Katie_Laurie,2.0,high,low,low,1.0,low country confidence,katie mcvean,0,0,0,1,1,,other_adjacent,artist_universe_adjacent_targeted,0
artist_002120,Jim Hendricks,,,,Q16107342,,,,https://en.wikipedia.org/wiki/Jim_Hendricks,1946-01-01,1946.0,United States,United States,,,,United States,2018-03-17,2018.0,,United States,actor|television actor|stage actor,,,0.0,,,,,,1940.0,Unknown,1.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,,,missing_key_birth_metadata,Wikidata,,seed_country_artists.json|MusicBrainz tag:folk,https://www.wikidata.org/wiki/Q16107342|https://en.wikipedia.org/wiki/Jim_Hendricks,2.0,high,low,low,1.0,birth_state unresolved from structured place hierarchy|low country confidence,jim hendricks,0,0,0,1,1,,folk,seed_country_artists.json|MusicBrainz tag:folk,0
artist_002121,Rio Grande,,,Río Bravo del Norte|Río Bravo|Rio Bravo del Norte|Rio Bravo|Río Grande|Rio Grande River|Rio Grande,Q160636,,,123143494,https://en.wikipedia.org/wiki/Rio_Grande,,,,,,Colorado,CO,United States,,,,,,,,0.0,,,,,,,West,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,missing_key_birth_metadata,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q160636|https://en.wikipedia.org/wiki/Rio_Grande,2.0,low,medium,low,1.0,birth geography inferred from Wikipedia categories|low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,rio grande,1,0,0,0,1,Rio Grande,,,1
artist_002122,Alabama,,,State of Alabama|AL|Heart of Dixie|The Yellowhammer State|Ala.|Ala|Bama|US-AL|Yellowhammer State|Alabama,Q173,,0000000404058517,131885589,https://en.wikipedia.org/wiki/Alabama,,,,,,Alabama,AL,United States,,,,,,,,0.0,,,,,https://www.alabama.gov,,South,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,missing_key_birth_metadata,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q173|https://en.wikipedia.org/wiki/Alabama,2.0,low,medium,low,1.0,birth geography inferred from Wikipedia categories|low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,alabama,1,0,0,0,1,Alabama,,,1
artist_002123,Charles Campbell,,,,Q1063893,,,,https://en.wikipedia.org/wiki/Charles_Campbell,1914-07-02,1914.0,"2 July 1914 Moose Jaw, Saskatchewan , Canada",2 July 1914 Moose Jaw,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q1063893|https://en.wikipedia.org/wiki/Charles_Campbell,2.0,low,low,low,1.0,low country confidence,charles campbell,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002124,Bruce Saunders,,,Bruce Mark Saunders,Q19605045,,,,https://en.wikipedia.org/wiki/Bruce_Saunders,,,"Longreach, Queensland",Longreach,,,,Australia,,,,Australia,politician,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,non_us_birth,Wikidata,,seed_country_artists.json|MusicBrainz tag:western swing,https://www.wikidata.org/wiki/Q19605045|https://en.wikipedia.org/wiki/Bruce_Saunders,2.0,low,low,low,1.0,low country confidence,bruce saunders,0,0,0,1,1,,other_adjacent,Wikidata genre query,0
artist_002125,Christian López,,,Christian Lopez|Christian Lopez Band,Q26855331,,,,https://en.wikipedia.org/wiki/Christian_López,,1953.0,,,,,,,,,,,,,,0.0,,,,,,1950.0,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q26855331|https://en.wikipedia.org/wiki/Christian_López,2.0,medium,low,low,1.0,low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,christian l pez,1,0,0,0,1,Christian Lopez Band,,,1
artist_002126,Adam Brand,,,Adam Brand,Q27908754,,,,https://en.wikipedia.org/wiki/Adam_Brand,,1970.0,,,,,,,,,,,,,,0.0,,,,,,1970.0,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q27908754|https://en.wikipedia.org/wiki/Adam_Brand,2.0,medium,low,low,1.0,low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,adam brand,1,0,0,0,1,Adam Brand,,,1
artist_002127,Tom Leahy,,,Tommy Leahy,Q6520578,,,,https://en.wikipedia.org/wiki/Tom_Leahy,,1964.0,,,,,,,,,,,,,,0.0,,,,,,1960.0,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q6520578|https://en.wikipedia.org/wiki/Tom_Leahy,2.0,medium,low,low,1.0,low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,tom leahy,1,0,0,0,1,Tommy Leahy,,,1
artist_002128,Charles Jenkins,,,,Q1065070,,,,https://en.wikipedia.org/wiki/Charles_Jenkins,1859-01-01,1859.0,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q1065070|https://en.wikipedia.org/wiki/Charles_Jenkins,2.0,low,low,low,1.0,low country confidence,charles jenkins,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002129,Al Urban,,,,Q108159363,,,,https://en.wikipedia.org/wiki/Al_Urban,1917-01-01,1917.0,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:outlaw country,https://www.wikidata.org/wiki/Q108159363|https://en.wikipedia.org/wiki/Al_Urban,2.0,low,low,low,1.0,low country confidence,al urban,0,0,0,1,1,,outlaw country,seed_country_artists.json|MusicBrainz tag:outlaw country,0
artist_002130,Evan Stewart,,,,Q116606615,,,,https://en.wikipedia.org/wiki/Evan_Stewart,2003-09-04,2003.0,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q116606615|https://en.wikipedia.org/wiki/Evan_Stewart,2.0,low,low,low,1.0,low country confidence,evan stewart,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002131,Derek Dunn,,,,Q108147050,,,,https://en.wikipedia.org/wiki/Derek_Dunn,1995-01-01,1995.0,,,,,,,,,,,,,,0.0,,,,,,1990.0,Unknown,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q108147050|https://en.wikipedia.org/wiki/Derek_Dunn,2.0,high,low,low,1.0,low country confidence,derek dunn,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002132,Vybe,,,,Q131227406,,,,https://en.wikipedia.org/wiki/Vybe,,,Angus Roberts,Angus Roberts,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,seed_country_artists.json|MusicBrainz tag:western swing,https://www.wikidata.org/wiki/Q131227406|https://en.wikipedia.org/wiki/Vybe,2.0,low,low,low,1.0,low country confidence,vybe,0,0,0,1,1,,western swing,seed_country_artists.json|MusicBrainz tag:western swing,0
artist_002133,Joy Gardner,,,Joy Angelia Gardner,Q15459518,,,43793813,https://en.wikipedia.org/wiki/Death_of_Joy_Gardner,1953-05-29,1953.0,,,,,,,1993-08-01,1993.0,,,,,,0.0,,,,,,1950.0,Unknown,1.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,MusicBrainz tag:country gospel,https://www.wikidata.org/wiki/Q15459518|https://en.wikipedia.org/wiki/Death_of_Joy_Gardner,2.0,high,low,low,1.0,low country confidence,joy gardner,0,0,0,1,1,,country gospel,MusicBrainz tag:country gospel,0
artist_002134,Due West,,,Due West,Q20998375,,,,https://en.wikipedia.org/wiki/Due_West,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q20998375|https://en.wikipedia.org/wiki/Due_West,2.0,low,low,low,1.0,low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,due west,1,0,0,0,1,Due West,,,1
artist_002135,Van Zant,,,Van Zant,Q1037729,,,,https://en.wikipedia.org/wiki/Van_Zant,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q1037729|https://en.wikipedia.org/wiki/Van_Zant,2.0,low,low,low,1.0,low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,van zant,1,0,0,0,1,Van Zant,,,1
artist_002136,LATAM Cargo Colombia,,,LANCO,Q537223,,,,https://en.wikipedia.org/wiki/LATAM_Cargo_Colombia,,,,,,,,,,,,,,,,0.0,,,,,http://www.latamcargo.com/,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q537223|https://en.wikipedia.org/wiki/LATAM_Cargo_Colombia,2.0,low,low,low,1.0,low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,latam cargo colombia,1,0,0,0,1,LANCO,,,1
artist_002137,Adam Gregory,,,Adam Gregory,Q349592,,,,https://en.wikipedia.org/wiki/Adam_Gregory,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,unresolved_birth_country,Wikidata,,restricted_final_v6_targeted_artist_name,https://www.wikidata.org/wiki/Q349592|https://en.wikipedia.org/wiki/Adam_Gregory,2.0,low,low,low,1.0,low country confidence|demographic_backfill:live:targeted_live|demographic_backfill:precomputed_live:precomputed_targeted_live,adam gregory,1,0,0,0,1,Adam Gregory,,,1
