artist_id,name_primary,chart_artist_name,artist_resolution,song_name,song_key,best_chart_year,best_chart_pos,all_chart_years,all_chart_positions,source_titles
artist_000369,Eddie Noack,Eddie Noack,existing_artist,Have Blues-Will Travel,have blues will travel,1958,14,1958,14,1958 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,A Full Time Job,a full time job,1952,1,1952,1,Billboard Top Country & Western Records of 1952
artist_002082,Eddy Arnold,Eddy Arnold and his Tennessee Plowboys,existing_artist,A Heart Full of Love (For a Handful of Kisses),a heart full of love,1948,8,1948|1948,8|25,1948 in country music
artist_002082,Eddy Arnold,Eddy Arnold and his Tennessee Plowboys,existing_artist,Anytime,anytime,1948,3,1948|1948,3|8,1948 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Chip Off the Old Block,chip off the old block,1959,12,1959,12,1959 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Cuddle Buggin' Baby,cuddle buggin baby,1950,2,1950,2,Billboard Top Country & Western Records of 1950
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Don't Rob Another Man's Castle,don t rob another man s castle,1949,5,1949,5,1949 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Eddy's Song,eddy s song,1953,1,1953,1,Billboard Top Country & Western Records of 1953
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Hep Cat Baby,hep cat baby,1954,7,1954,7,Billboard Top Country & Western Records of 1954
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,I Really Don't Want to Know,i really don t want to know,1954,1,1954,1,Billboard Top Country & Western Records of 1954
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,I Wish That I Had Loved You Better,i wish that i had loved you better,1974,19,1974,19,1974 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,I'll Hold You in My Heart (Till I Can Hold You in My Arms),i ll hold you in my heart,1947,1,1947|1947,1|1,1947 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,I'm Throwing Rice (At the Girl That I Love),i m throwing rice,1949,30,1949,30,1949 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,I've Been Thinking,i ve been thinking,1955,10,1955,10,Billboard Top Country & Western Records of 1955
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,It's a Sin,it s a sin,1947,1,1947|1947,1|2,1947 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Jealous Hearted Me,jealous hearted me,1964,12,1964,12,1964 in country music
artist_002082,Eddy Arnold,Eddy Arnold and his Tennessee Plowboys,existing_artist,Just a Little Lovin' (Will Go a Long Way),just a little lovin,1948,4,1948|1948,4|18,1948 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Kentuckian Song,kentuckian song,1955,25,1955,25,Billboard Top Country & Western Records of 1955
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Little Angel With the Dirty Face,little angel with the dirty face,1950,3,1950,3,Billboard Top Country & Western Records of 1950
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Lovebug Itch,lovebug itch,1950,2,1950,2,Billboard Top Country & Western Records of 1950
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Mama and Daddy Broke My Heart,mama and daddy broke my heart,1950,6,1950,6,Billboard Top Country & Western Records of 1950
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Molly,molly,1964,5,1964,5,1964 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Somebody's Been Beating My Time,somebody s been beating my time,1951,2,1951,2,Billboard Top Country & Western Records of 1951
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,Take Me in Your Arms,take me in your arms,1950,1,1950,1,Billboard Top Country & Western Records of 1950
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,That Do Make It So Nice,that do make it so nice,1955,23,1955,23,Billboard Top Country & Western Records of 1955
artist_002082,Eddy Arnold,Eddy Arnold and his Tennessee Plowboys,existing_artist,That's How Much I Love You,that s how much i love you,1946,5,1946,5,1946 in country music
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,There's Been a Change in Me,there s been a change in me,1951,1,1951,1,Billboard Top Country & Western Records of 1951
artist_002082,Eddy Arnold,Eddy Arnold,existing_artist,You Don't Know Me,you don t know me,1956,40,1956,40,Billboard Top Country & Western Records of 1956
artist_000049,Ella Langley,Ella Langley,existing_artist,Weren't for the Wind,weren t for the wind,2025,4,2025,4,2025 in country music
artist_000049,Ella Langley,Ella Langley featuring Riley Green,existing_artist,You Look Like You Love Me,you look like you love me,2024,7,2024,7,2024 in country music
artist_000174,Elton Britt,Elton Britt,existing_artist,Someday,someday,1946,9,1946,9,1946 in country music
artist_001589,Elvie Shane,Elvie Shane,existing_artist,My Boy,my boy,2021,4,2021,4,2021 in country music
artist_000813,Elvis Presley,Elvis Presley,existing_artist,(Let Me Be Your) Teddy Bear / Loving You,teddy bear loving you,1957,1,1957,1,Billboard Top Country & Western Records of 1957
artist_000813,Elvis Presley,Elvis Presley,existing_artist,Don't,don t,1958,2,1958,2,1958 in country music
artist_000813,Elvis Presley,Elvis Presley,existing_artist,Don't Be Cruel,don t be cruel,1956,7,1956,7,Billboard Top Country & Western Records of 1956
artist_000813,Elvis Presley,Elvis Presley,existing_artist,I've Got a Thing About You Baby,i ve got a thing about you baby,1974,4,1974,4,1974 in country music
artist_000726,Emily Ann Roberts,Emily Ann Roberts,existing_artist,Burning House,burning house,2016,4,2016,4,2016 in country music
artist_000726,Emily Ann Roberts,Emily Ann Roberts featuring Blake Shelton,existing_artist,Islands in the Stream,islands in the stream,2016,19,2016,19,2016 in country music
artist_001969,Eric Church,Eric Church,existing_artist,Drink in My Hand,drink in my hand,2012,1,2012,1,2012 in country music
artist_001969,Eric Church,Eric Church,existing_artist,Give Me Back My Hometown,give me back my hometown,2014,4,2014,4,2014 in country music
artist_001969,Eric Church,Eric Church,existing_artist,Hell of a View,hell of a view,2021,2,2021,2,2021 in country music
artist_001969,Eric Church,Eric Church,existing_artist,Record Year,record year,2016,2,2016,2,2016 in country music
artist_001969,Eric Church,Eric Church,existing_artist,Round Here Buzz,round here buzz,2018,7,2018,7,2018 in country music
artist_001969,Eric Church,Eric Church,existing_artist,Some of It,some of it,2019,7,2019,7,2019 in country music
artist_001969,Eric Church,Eric Church,existing_artist,Springsteen,springsteen,2012,1,2012,1,2012 in country music
artist_001031,Eric Paslay,Eric Paslay,existing_artist,Friday Night,friday night,2014,6,2014,6,2014 in country music
artist_001031,Eric Paslay,Eric Paslay,existing_artist,She Don't Love You,she don t love you,2015,15,2015,15,2015 in country music
artist_001031,Eric Paslay,Eric Paslay,existing_artist,Song About a Girl,song about a girl,2014,18,2014,18,2014 in country music
artist_000188,Ernest,Ernest featuring Morgan Wallen,existing_artist,Flower Shops,flower shops,2022,13,2022,13,2022 in country music
artist_000877,Ernest Ashworth,Ernest Ashworth,existing_artist,A Week in the Country,a week in the country,1964,10,1964,10,1964 in country music
artist_000877,Ernest Ashworth,Ernest Ashworth,existing_artist,Each Moment (Spent With You),each moment,1960,4,1960,4,1960 in country music
artist_000877,Ernest Ashworth,Ernest Ashworth,existing_artist,I Love to Dance with Annie,i love to dance with annie,1964,4,1964,4,1964 in country music
artist_000877,Ernest Ashworth,Ernest Ashworth,existing_artist,You Can't Pick a Rose in December,you can t pick a rose in december,1960,8,1960,8,1960 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Blue Christmas,blue christmas,1949,22,1949,22,1949 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Don't Look Now (But Your Broken Heart Is Showing),don t look now,1947,18,1947,18,1947 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Ev'rybody's Somebody's Fool,ev rybody s somebody s fool,1960,16,1960,16,1960 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Filipino Baby,filipino baby,1946,11,1946,11,1946 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Forever Is Ending Today',forever is ending today,1948,22,1948,22,1948 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Half a Mind,half a mind,1958,8,1958,8,1958 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Have You Ever Been Lonely? (Have You Ever Been Blue),have you ever been lonely,1949,30,1949,30,1949 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,House of Glass,house of glass,1958,13,1958,13,1958 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,I Cried a Tear,i cried a tear,1959,12,1959,12,1959 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,I Love You Because,i love you because,1950,2,1950,2,Billboard Top Country & Western Records of 1950
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Letters Have No Arms,letters have no arms,1950,2,1950,2,Billboard Top Country & Western Records of 1950
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Missing in Action,missing in action,1952,3,1952,3,Billboard Top Country & Western Records of 1952
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Next Time,next time,1959,14,1959,14,1959 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Rainbow at Midnight,rainbow at midnight,1946,4,1946|1947|1947,4|6|18,1946 in country music|1947 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Seaman's Blues',seaman s blues,1948,23,1948,23,1948 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Slipping Around,slipping around,1949,12,1949|1949,12|24,1949 in country music
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,Throw Your Love My Way,throw your love my way,1950,3,1950,3,Billboard Top Country & Western Records of 1950
artist_001963,Ernest Tubb,Ernest Tubb,existing_artist,What Am I Living For,what am i living for,1959,19,1959,19,1959 in country music
artist_001035,Ernie Freeman,Ernie Freeman,existing_artist,Raunchy,raunchy,1958,11,1958,11,1958 in country music
artist_001226,Faith Hill,Faith Hill,existing_artist,Let Me Let Go,let me let go,1998,1,1998,1,1998 in country music
artist_001226,Faith Hill,Faith Hill,existing_artist,Piece of My Heart,piece of my heart,1994,1,1994,1,1994 in country music
artist_001226,Faith Hill,Faith Hill,existing_artist,There You'll Be,there you ll be,2001,11,2001,11,2001 in country music
artist_001226,Faith Hill,Faith Hill,existing_artist,This Kiss,this kiss,1998,1,1998,1,1998 in country music
artist_001857,Faron Young,Faron Young,existing_artist,A Long Time Ago,a long time ago,1959,16,1959,16,1959 in country music
artist_001857,Faron Young,Faron Young,existing_artist,All Right,all right,1955,10,1955,10,Billboard Top Country & Western Records of 1955
artist_001857,Faron Young,Faron Young,existing_artist,Every Time I'm Kissing You,every time i m kissing you,1958,10,1958,10,1958 in country music
artist_001857,Faron Young,Faron Young,existing_artist,Face to the Wall,face to the wall,1960,10,1960,10,1960 in country music
artist_001857,Faron Young,Faron Young,existing_artist,I Miss You Already,i miss you already,1957,5,1957,5,Billboard Top Country & Western Records of 1957
artist_001857,Faron Young,Faron Young,existing_artist,I've Got Five Dollars and It's Saturday Night,i ve got five dollars and it s saturday night,1956,20,1956,20,Billboard Top Country & Western Records of 1956
artist_001857,Faron Young,Faron Young,existing_artist,If You Ain't Lovin' (You Ain't Livin'),if you ain t lovin,1955,8,1955,8,Billboard Top Country & Western Records of 1955
artist_001857,Faron Young,Faron Young,existing_artist,Last Night at a Party,last night at a party,1959,20,1959,20,1959 in country music
artist_001857,Faron Young,Faron Young,existing_artist,"Live Fast, Love Hard, Die Young",live fast love hard die young,1955,5,1955,5,Billboard Top Country & Western Records of 1955
artist_001857,Faron Young,Faron Young,existing_artist,My Friend on the Right,my friend on the right,1964,11,1964,11,1964 in country music
artist_001857,Faron Young,Faron Young,existing_artist,Some Kind of a Woman,some kind of a woman,1974,8,1974,8,1974 in country music
artist_001857,Faron Young,Faron Young,existing_artist,Sweet Dreams,sweet dreams,1956,13,1956,13,Billboard Top Country & Western Records of 1956
artist_001857,Faron Young,Faron Young,existing_artist,That's the Way I Feel,that s the way i feel,1958,9,1958,9,1958 in country music
artist_001857,Faron Young,Faron Young,existing_artist,That's the Way It's Gotta Be,that s the way it s gotta be,1959,14,1959,14,1959 in country music
artist_001857,Faron Young,Faron Young,existing_artist,The Wrong in Loving You,the wrong in loving you,1974,20,1974,20,1974 in country music
artist_001857,Faron Young,Faron Young,existing_artist,You'll Drive Me Back (Into Her Arms Again),you ll drive me back,1964,10,1964,10,1964 in country music
artist_001555,Ferlin Husky,Ferlin Husky,existing_artist,A Fallen Star,a fallen star,1957,8,1957,8,Billboard Top Country & Western Records of 1957
artist_001555,Ferlin Husky,Ferlin Husky,existing_artist,Draggin' the River,draggin the river,1959,11,1959,11,1959 in country music
artist_001555,Ferlin Husky,Ferlin Husky,existing_artist,Gone,gone,1957,1,1957,1,Billboard Top Country & Western Records of 1957
artist_001555,Ferlin Husky,Ferlin Husky,existing_artist,My Reason for Leaving,my reason for leaving,1959,14,1959,14,1959 in country music
artist_001555,Ferlin Husky,Ferlin Husky,existing_artist,Rosie Cries a Lot,rosie cries a lot,1974,17,1974,17,1974 in country music
artist_001555,Ferlin Husky,Ferlin Husky,existing_artist,Timber I'm Falling,timber i m falling,1964,13,1964,13,1964 in country music
artist_001317,Florida Georgia Line,Florida Georgia Line,existing_artist,Cruise,cruise,2012,1,2012|2013,1|1,2012 in country music|2013 in country music
artist_001317,Florida Georgia Line,Florida Georgia Line,existing_artist,H.O.L.Y.,h o l y,2016,1,2016,1,2016 in country music
artist_001317,Florida Georgia Line,Florida Georgia Line,existing_artist,Simple,simple,2018,2,2018,2,2018 in country music
artist_001317,Florida Georgia Line,Florida Georgia Line,existing_artist,Sippin' on Fire,sippin on fire,2015,3,2015,3,2015 in country music
artist_001317,Florida Georgia Line,Florida Georgia Line,existing_artist,Stay,stay,2014,1,2014,1,2014 in country music
artist_001317,Florida Georgia Line,Florida Georgia Line featuring Luke Bryan,existing_artist,This Is How We Roll,this is how we roll,2014,1,2014,1,2014 in country music
artist_000217,Floyd Tillman,Floyd Tillman,existing_artist,I Love You So Much It Hurts,i love you so much it hurts,1948,20,1948,20,1948 in country music
artist_000189,Frank Ray,Frank Ray,existing_artist,Country'd Look Good on You,country d look good on you,2022,46,2022,46,2022 in country music
artist_000568,Frankie Ballard,Frankie Ballard,existing_artist,Helluva Life,helluva life,2014,8,2014,8,2014 in country music
artist_000568,Frankie Ballard,Frankie Ballard,existing_artist,It All Started with a Beer,it all started with a beer,2016,22,2016,22,2016 in country music
artist_000568,Frankie Ballard,Frankie Ballard,existing_artist,Sunshine & Whiskey,sunshine and whiskey,2014,5,2014,5,2014 in country music
artist_000568,Frankie Ballard,Frankie Ballard,existing_artist,Young & Crazy,young and crazy,2015,8,2015,8,2015 in country music
artist_000559,Frankie Miller,Frankie Miller,existing_artist,Baby Rocked Her Dolly,baby rocked her dolly,1960,15,1960,15,1960 in country music
artist_000559,Frankie Miller,Frankie Miller,existing_artist,Black Land Farmer,black land farmer,1959,5,1959,5,1959 in country music
artist_000559,Frankie Miller,Frankie Miller,existing_artist,Family Man,family man,1959,7,1959,7,1959 in country music
artist_000560,Freddie Hart,Freddie Hart,existing_artist,Chain Gang,chain gang,1959,17,1959,17,1959 in country music
artist_000560,Freddie Hart,Freddie Hart,existing_artist,Hang in There Girl,hang in there girl,1974,2,1974,2,1974 in country music
artist_000560,Freddie Hart,Freddie Hart,existing_artist,The Key's in the Mailbox,the key s in the mailbox,1960,18,1960,18,1960 in country music
artist_000560,Freddie Hart,Freddie Hart,existing_artist,The Want-To's,the want to s,1974,3,1974,3,1974 in country music
artist_001056,Freddy Weller,Freddy Weller,existing_artist,I've Just Got to Know (How Loving You Would Be),i ve just got to know,1974,11,1974,11,1974 in country music
artist_001056,Freddy Weller,Freddy Weller,existing_artist,You're Not Getting Older (You're Getting Better),you re not getting older,1974,16,1974,16,1974 in country music
artist_000070,Gabby Barrett,Gabby Barrett,existing_artist,I Hope,i hope,2020,1,2020,1,2020 in country music
artist_000070,Gabby Barrett,Gabby Barrett,existing_artist,Pick Me Up,pick me up,2023,14,2023,14,2023 in country music
artist_000070,Gabby Barrett,Gabby Barrett,existing_artist,The Good Ones,the good ones,2021,1,2021,1,2021 in country music
artist_000161,Garth Brooks,Garth Brooks,existing_artist,It's Your Song,it s your song,1998,9,1998,9,1998 in country music
artist_000161,Garth Brooks,Garth Brooks,existing_artist,She's Gonna Make It,she s gonna make it,1998,2,1998,2,1998 in country music
artist_000161,Garth Brooks,Garth Brooks,existing_artist,Two Piña Coladas,two pi a coladas,1998,1,1998,1,1998 in country music
artist_000073,Gary Allan,Gary Allan,existing_artist,A Feelin' Like That,a feelin like that,2007,12,2007,12,2007 in country music
artist_000073,Gary Allan,Gary Allan,existing_artist,Every Storm (Runs Out of Rain),every storm,2013,1,2013,1,2013 in country music
artist_000073,Gary Allan,Gary Allan,existing_artist,Right Where I Need to Be,right where i need to be,2001,5,2001,5,2001 in country music
artist_000073,Gary Allan,Gary Allan,existing_artist,Watching Airplanes,watching airplanes,2008,2,2008,2,2008 in country music
artist_000566,Gary Stewart,Gary Stewart,existing_artist,Drinkin' Thing,drinkin thing,1974,10,1974,10,1974 in country music
artist_000858,Gene Autry,Gene Autry,existing_artist,Buttons and Bows,buttons and bows,1948,30,1948,30,1948 in country music
artist_000858,Gene Autry,Gene Autry,existing_artist,Have I Told You Lately That I Love You?,have i told you lately that i love you,1946,14,1946,14,1946 in country music
artist_000858,Gene Autry,Gene Autry,existing_artist,Here Comes Santa Claus (Right Down Santa Claus Lane),here comes santa claus,1948,24,1947|1948|1949,44|24|61,1947 in country music|1948 in country music|1949 in country music
artist_001224,Gene Vincent,Gene Vincent,existing_artist,Be-Bop-a-Lula,be bop a lula,1956,20,1956,20,Billboard Top Country & Western Records of 1956
artist_000091,George Hamilton IV,George Hamilton IV,existing_artist,Before This Day Ends,before this day ends,1960,4,1960,4,1960 in country music
artist_000091,George Hamilton IV,George Hamilton IV,existing_artist,"Fort Worth, Dallas or Houston",fort worth dallas or houston,1964,9,1964,9,1964 in country music
artist_000338,George Jones,George Jones,existing_artist,Big Harlan Taylor,big harlan taylor,1959,19,1959,19,1959 in country music
artist_000338,George Jones,George Jones,existing_artist,My Tears Are Overdue,my tears are overdue,1964,15,1964,15,1964 in country music
artist_000338,George Jones,George Jones,existing_artist,Once You've Had the Best,once you ve had the best,1974,3,1974,3,1974 in country music
artist_000338,George Jones,George Jones,existing_artist,The Grand Tour,the grand tour,1974,2,1974,2,1974 in country music
artist_000338,George Jones,George Jones,existing_artist,The Race Is On,the race is on,1964,3,1964,3,1964 in country music
artist_001939,George Morgan (singer),George Morgan,existing_artist,Almost,almost,1952,2,1952,2,Billboard Top Country & Western Records of 1952
artist_001939,George Morgan (singer),George Morgan,existing_artist,Candy Kisses,candy kisses,1949,2,1949|1949,2|10,1949 in country music
artist_001939,George Morgan (singer),George Morgan,existing_artist,I'm in Love Again,i m in love again,1959,3,1959,3,1959 in country music
artist_001939,George Morgan (singer),George Morgan,existing_artist,Little Dutch Girl,little dutch girl,1959,20,1959,20,1959 in country music
artist_001939,George Morgan (singer),George Morgan,existing_artist,Please Don't Let Me Love You,please don t let me love you,1949,20,1949,20,1949 in country music
artist_001939,George Morgan (singer),George Morgan,existing_artist,Red Rose from the Blue Side of Town,red rose from the blue side of town,1974,21,1974,21,1974 in country music
artist_001939,George Morgan (singer),George Morgan,existing_artist,You're the Only Good Thing (That's Happened to Me),you re the only good thing,1960,4,1960,4,1960 in country music
artist_000111,George Strait,George Strait,existing_artist,Don't Make Me Come Over There and Love You,don t make me come over there and love you,2001,17,2001,17,2001 in country music
artist_000111,George Strait,George Strait,existing_artist,I'd Like to Have That One Back,i d like to have that one back,1994,3,1994,3,1994 in country music
artist_000111,George Strait,George Strait,existing_artist,Love's Gonna Make It Alright,love s gonna make it alright,2012,3,2012,3,2012 in country music
artist_000111,George Strait,George Strait,existing_artist,The Chill of an Early Fall,the chill of an early fall,1991,3,1991,3,1991 in country music
artist_000111,George Strait,George Strait,existing_artist,We Really Shouldn't Be Doing This,we really shouldn t be doing this,1998,4,1998,4,1998 in country music
artist_001253,Gil Grand,Gil Grand,existing_artist,Famous First Words,famous first words,1998,73,1998,73,1998 in country music
artist_001253,Gil Grand,Gil Grand,existing_artist,Let's Start Livin',let s start livin,1998,55,1998,55,1998 in country music
artist_000032,Glen Campbell,Glen Campbell,existing_artist,Bonaparte's Retreat,bonaparte s retreat,1974,3,1974,3,1974 in country music
artist_000032,Glen Campbell,Glen Campbell,existing_artist,Houston (I'm Comin' to See You),houston,1974,20,1974,20,1974 in country music
artist_000825,Goldie Hill,Goldie Hill,existing_artist,I Let the Stars Get in My Eyes,i let the stars get in my eyes,1953,13,1953,13,Billboard Top Country & Western Records of 1953
artist_000825,Goldie Hill,Goldie Hill,existing_artist,"Yankee, Go Home",yankee go home,1959,17,1959,17,1959 in country music
artist_000635,Granger Smith,Granger Smith,existing_artist,Backroad Song,backroad song,2016,4,2016,4,2016 in country music
artist_000635,Granger Smith,Granger Smith,existing_artist,Happens Like That,happens like that,2018,18,2018,18,2018 in country music
artist_001301,Greg Bates,Greg Bates,existing_artist,Did It for the Girl,did it for the girl,2012,14,2012,14,2012 in country music
artist_000016,Hailey Whitters,Hailey Whitters,existing_artist,Everything She Ain't,everything she ain t,2023,24,2023,24,2023 in country music
artist_000840,Hal Ketchum,Hal Ketchum,existing_artist,(Tonight We Just Might) Fall in Love Again,fall in love again,1994,20,1994,20,1994 in country music
artist_000840,Hal Ketchum,Hal Ketchum,existing_artist,Small Town Saturday Night,small town saturday night,1991,2,1991,2,1991 in country music
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Followed Closely by My Teardrops,followed closely by my teardrops,1964,15,1964,15,1964 in country music
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Geisha Girl,geisha girl,1957,4,1957,4,Billboard Top Country & Western Records of 1957
artist_000588,Hank Locklin,Hank Locklin,existing_artist,It's a Little More Like Heaven,it s a little more like heaven,1958,3,1958,3,1958 in country music
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Let Me Be the One,let me be the one,1954,1,1953|1954,21|1,Billboard Top Country & Western Records of 1953|Billboard Top Country & Western Records of 1954
artist_000588,Hank Locklin,Hank Locklin,existing_artist,Send Me the Pillow You Dream On,send me the pillow you dream on,1958,5,1958,5,1958 in country music
artist_000228,Hank Penny,Hank Penny,existing_artist,Bloodshot Eyes,bloodshot eyes,1950,18,1950,18,Billboard Top Country & Western Records of 1950
artist_001231,Hank Snow,Hank Snow,existing_artist,(Now and Then There's) A Fool Such as I,a fool such as i,1953,3,1953,3,Billboard Top Country & Western Records of 1953
artist_001231,Hank Snow,Hank Snow,existing_artist,A Woman Captured Me,a woman captured me,1958,16,1958,16,1958 in country music
artist_001231,Hank Snow,Hank Snow,existing_artist,Big Wheels,big wheels,1958,7,1958,7,1958 in country music
artist_001231,Hank Snow,Hank Snow,existing_artist,Conscience I'm Guilty,conscience i m guilty,1956,28,1956,28,Billboard Top Country & Western Records of 1956
artist_001231,Hank Snow,Hank Snow,existing_artist,Doggone That Train,doggone that train,1959,19,1959,19,1959 in country music
artist_001231,Hank Snow,Hank Snow,existing_artist,Gal Who Invented Kissing,gal who invented kissing,1953,4,1953,4,Billboard Top Country & Western Records of 1953
artist_001231,Hank Snow,Hank Snow,existing_artist,I Don't Hurt Anymore,i don t hurt anymore,1954,1,1954|1955,1|25,Billboard Top Country & Western Records of 1954|Billboard Top Country & Western Records of 1955
artist_001231,Hank Snow,Hank Snow,existing_artist,I'm Movin' On,i m movin on,1950,1,1950|1951,1|1,Billboard Top Country & Western Records of 1950|Billboard Top Country & Western Records of 1951
artist_001231,Hank Snow,Hank Snow,existing_artist,Lady's Man,lady s man,1952,2,1952,2,Billboard Top Country & Western Records of 1952
artist_001231,Hank Snow,Hank Snow,existing_artist,"Let Me Go, Lover",let me go lover,1955,11,1955,11,Billboard Top Country & Western Records of 1955
artist_001231,Hank Snow,Hank Snow,existing_artist,Miller's Cave,miller s cave,1960,9,1960,9,1960 in country music
artist_001231,Hank Snow,Hank Snow,existing_artist,Spanish Fire Ball,spanish fire ball,1953,3,1953,3,Billboard Top Country & Western Records of 1953
artist_001231,Hank Snow,Hank Snow,existing_artist,That's You and Me,that s you and me,1974,36,1974,36,1974 in country music
artist_001231,Hank Snow,Hank Snow,existing_artist,The Golden Rocket,the golden rocket,1951,1,1951,1,Billboard Top Country & Western Records of 1951
artist_001231,Hank Snow,Hank Snow,existing_artist,The Last Ride,the last ride,1959,3,1959,3,1959 in country music
artist_001231,Hank Snow,Hank Snow,existing_artist,Whispering Rain,whispering rain,1958,15,1958,15,1958 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,A Six Pack to Go,a six pack to go,1960,10,1960,10,1960 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Anybody's Girl,anybody s girl,1959,13,1959,13,1959 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Blackboard of My Heart,blackboard of my heart,1956,19,1956,19,Billboard Top Country & Western Records of 1956
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Honky Tonk Girl,honky tonk girl,1954,4,1954,4,Billboard Top Country & Western Records of 1954
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,How Do You Hold a Memory,how do you hold a memory,1958,11,1958,11,1958 in country music
artist_001785,Hank Thompson (musician),Hank Thompson and His Brazos Valley Boys,existing_artist,Humpty Dumpty Heart,humpty dumpty heart,1948,5,1948,5,1948 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,I've Run Out of Tomorrows,i ve run out of tomorrows,1959,7,1959,7,1959 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Rub-A-Dub-Dub,rub a dub dub,1953,1,1953,1,Billboard Top Country & Western Records of 1953
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,She's Just a Whole Lot Like You,she s just a whole lot like you,1960,14,1960,14,1960 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Squaws Along the Yukon,squaws along the yukon,1958,2,1958,2,1958 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,"The Older the Violin, The Sweeter the Music",the older the violin the sweeter the music,1974,8,1974,8,1974 in country music
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,The Wild Side of Life,the wild side of life,1952,1,1952,1,Billboard Top Country & Western Records of 1952
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Waiting in the Lobby of Your Heart,waiting in the lobby of your heart,1952,3,1952,3,Billboard Top Country & Western Records of 1952
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Wake Up Irene,wake up irene,1954,2,1954,2,Billboard Top Country & Western Records of 1954
artist_001785,Hank Thompson (musician),Hank Thompson,existing_artist,Who Left the Door to Heaven Open,who left the door to heaven open,1974,10,1974,10,1974 in country music
artist_000164,Hank Williams,Hank Williams,existing_artist,"Baby, We're Really in Love",baby we re really in love,1952,4,1952,4,Billboard Top Country & Western Records of 1952
artist_000164,Hank Williams,Hank Williams,existing_artist,"Hey, Good Lookin'",hey good lookin,1951,1,1951,1,Billboard Top Country & Western Records of 1951
artist_000164,Hank Williams,Hank Williams,existing_artist,I Can't Help It (If I'm Still in Love with You),i can t help it,1951,2,1951,2,Billboard Top Country & Western Records of 1951
artist_000164,Hank Williams,Hank Williams,existing_artist,I'll Never Get Out of This World Alive,i ll never get out of this world alive,1953,1,1953,1,Billboard Top Country & Western Records of 1953
artist_000164,Hank Williams,Hank Williams with His Drifting Cowboys,existing_artist,I'm a Long Gone Daddy,i m a long gone daddy,1948,41,1948,41,1948 in country music
