artist_id,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_date,birth_year,birth_place_raw,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag
,Gene Krupa and the Band That Swings With Strings,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gene krupa and the band that swings with strings,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gene Krupa’s Swing Band,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gene krupa s swing band,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gene Maltais,,,,Q16845954,df66bc8b-4aca-4321-ba29-e9f18c5ac1c3,,,,1933-05-21,1933.0,"Concord, New Hampshire , United States",Concord,,New Hampshire,NH,United States,,,,,,rockabilly|Rockabilly,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gene maltais,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gene Simmons,,,,Q207197,96a1182f-e8e6-4df6-a811-82cb67d4565c,,,,1949-08-25,1949.0,"Haifa , Israel",Haifa,,,,,,,,,,heavy metal music|Hard rock|heavy metal,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gene simmons,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gene Vincent & His Blue Caps,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gene vincent and his blue caps,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Geoff Countryman,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,geoff countryman,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,George Bone,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,george bone,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,George Burns,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,george burns,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,George Jenkins,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,george jenkins,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,George Morgan,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,george morgan,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,George Wendt,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,george wendt,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,George Winston,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,george winston,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gethen Jenkins,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gethen jenkins,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Giant Panda Guerilla Dub Squad,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,giant panda guerilla dub squad,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Giant Sand,,,,Q1424974,249eb550-505e-43ef-ac50-e8c605706ff1,,,,1985-01-01,1985.0,,,,,,United States,,,,,,alternative rock|Alternative rock|| americana|| roots rock|| alternative country,americana|country,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,giant sand,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Ginstrings,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,ginstrings,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Glen Duncan,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,glen duncan,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Glenn Symmonds,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,glenn symmonds,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gloria Belle,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gloria belle,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gogol Bordello,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gogol bordello,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Golden Delicious,,,,Q201996,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,golden delicious,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,"Good Shot, Judy",,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,good shot judy,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,"Goodnight, Texas",,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,goodnight texas,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gordon Bok,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gordon bok,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gordon Terry,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gordon terry,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gracie Abrams,,,,Q106301562,f7441bc7-d7de-4813-a2fc-31a4033d396d,,,,1999-09-07,1999.0,Los Angeles,Los Angeles,,California,CA,United States,,,,,,bedroom pop,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gracie abrams,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Grand Marquis,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,grand marquis,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Grandpa Jones,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,grandpa jones,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Grant Dermody,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,grant dermody,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Grateful Dead,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,grateful dead,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Great Speckled Bird,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,great speckled bird,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Greensky Bluegrass,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,greensky bluegrass,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Greezy Wheels,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,greezy wheels,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Greg Brown,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,greg brown,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Gregory Adams,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,gregory adams,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Griffin Layne,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,griffin layne,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Grizzly Bear,,,,Q171004,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,grizzly bear,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Grizzly Goat,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,grizzly goat,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Guns N’ Roses,,,,Q11895,eeb1195b-f213-4ce1-b28c-8565211f8e43,,,,1985-03-01,1985.0,,,,,,United States,,,,,,hard rock|Hard rock|heavy metal,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,guns n roses,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Guy,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,guy,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Guy Davis,,,,Q1557463,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,guy davis,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Halsey,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,halsey,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hammertowne,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hammertowne,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hank Thompson,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hank thompson,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hank Williams III,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hank williams iii,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hannah Montana,,,,Q126631,,,,,,,,,,,,,,,,,,teen sitcom|music television|Teen sitcom,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hannah montana,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hans Teichman,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hans teichman,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Harry Belafonte,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,harry belafonte,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Harry Chapin,,,,Q1586454,ae4e3542-7838-4a6f-b753-08216be5a6bb,,,,1942-12-07,1942.0,Brooklyn,Brooklyn,,New York,NY,United States,,,,,,traditional folk music,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,harry chapin,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Harry Gloo,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,harry gloo,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Harvey Reid,,,,Q16258226,64b85bbd-7ec2-4db3-922c-cea695e7edff,,,,1954-01-01,1954.0,California,California,,California,CA,United States,,,,,,folk music|alternative country|Folk,country,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,harvey reid,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hayseed Dixie,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hayseed dixie,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hazel Dickens,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hazel dickens,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Heart,,,,Q1072,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,heart,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Heather Myles,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,heather myles,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Heather Richards,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,heather richards,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hem,,,,Q12536994,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hem,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Henry Cho,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,henry cho,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Henry Thomas,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,henry thomas,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Henry “Moon” Jones,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,henry moon jones,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Herbert Morris,,,,Q138587,,,,,1915-07-16,1915.0,Seattle,Seattle,,,,United States,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,herbert morris,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Herrick,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,herrick,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Herschel Sizemore,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,herschel sizemore,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hickory Wind,,,,Q16842928,,,,,,,,,,,,,,,,,,country rock|Country rock |,country,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hickory wind,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,High Country,,,,Q16784653,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,high country,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,High Rolla,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,high rolla,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,High Street,,,,Q1308100,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,high street,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hill Country Revue,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hill country revue,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hipster Daddy-O & The Handgrenades,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hipster daddy o and the handgrenades,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hiss Golden Messenger,,,,Q15052929,aa0b8b75-714f-465e-9d66-c54c17247f6f,,,,2007-01-01,2007.0,,,,,,United States,,,,,,indie folk|country rock|alternative country|rock music|blues|Indie folk|| blues|| alternative country|| country rock,country,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hiss golden messenger,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hodges Brothers,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hodges brothers,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Home Free,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,home free,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Homer & Jethro,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,homer and jethro,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Homer Monroe & the Country Drifters,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,homer monroe and the country drifters,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hootie & the Blowfish,,,,Q1476499,b3120863-d98d-4bad-a637-8abd8cde6685,,,,1989-01-01,1989.0,,,,,,United States,,,,,,roots rock|alternative rock|Pop rock|alternative rock|soft rock|roots rock|heartland rock|jangle pop,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hootie and the blowfish,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
,Hot Club of Cowtown,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,Unknown,0,,0,1,0,0,0,0,,,adjacent_seed_unresolved,adjacent_seed_pool,,seed_country_artists.json,,0,low,low,low,1,Adjacent-genre seed not fully resolved during this build,hot club of cowtown,0,0,0,1,1,,other_adjacent,seed_country_artists.json,0
